site,interval,DATE,Month,Day,Hour,Minute,H2CO,H2CO_30s,H2CO_2min,H2CO_5min,H2O,CH4,NumberOfSecondsInAvg,PhilZero,H2CO_Phil_Zeroes,CH4_Zeros,H2CO_Zero,dt_str,dt,dt_zeroes,H2CO_Values,CH4_Values,H2CO_Zero_Calc,Interpolated_H2CO_Zeroes,H2CO_Corrected
HW,001m,2024-07-15,07,15,01,56,-0.173688342,-0.064575828,1.387019649,2.069824122,0.051150402,0.002843079,58,TRUE,-0.173688342,TRUE,-0.173688342,2024-07-15 01:56,2024-07-15 01:56:00,2024-07-15 01:56,,,0.283121637,0.283121637,
HW,001m,2024-07-15,07,15,01,57,0.026574516,-0.080928785,0.150462246,1.581886864,0.049626968,0.002391099,58,TRUE,0.026574516,TRUE,0.026574516,2024-07-15 01:57,2024-07-15 01:57:00,2024-07-15 01:57,,,0.283121637,0.283121637,
HW,001m,2024-07-15,07,15,01,58,0.294914335,0.132945997,-0.023554325,1.056977076,0.04891777,0.003872203,58,TRUE,0.294914335,TRUE,0.294914335,2024-07-15 01:58,2024-07-15 01:58:00,2024-07-15 01:58,,,0.283121637,0.283121637,
HW,001m,2024-07-15,07,15,01,59,0.271328939,0.375327858,0.199134205,0.611463339,0.048365119,0.002165403,58,TRUE,0.271328939,TRUE,0.271328939,2024-07-15 01:59,2024-07-15 01:59:00,2024-07-15 01:59,,,0.283121637,0.283121637,
HW,001m,2024-07-15,07,15,02,00,-0.037334896,0.160251449,0.294923183,0.18436328,0.047848786,0.00206186,57,TRUE,-0.037334896,TRUE,-0.037334896,2024-07-15 02:00,2024-07-15 02:00:00,2024-07-15 02:00,,,0.283121637,0.283121637,
HW,001m,2024-07-15,07,15,02,02,2.691230132,2.605424554,1.336765525,0.661612265,1.221707527,1.936560412,56,FALSE,,FALSE,,2024-07-15 02:02,2024-07-15 02:02:00,,2.691230132,1.936560412,,0.280349334,2.410880798
HW,001m,2024-07-15,07,15,02,03,2.806383413,2.799190011,2.532276704,1.204420443,1.192998849,1.934968529,56,FALSE,,FALSE,,2024-07-15 02:03,2024-07-15 02:03:00,,2.806383413,1.934968529,,0.27757703,2.528806383
HW,001m,2024-07-15,07,15,02,04,3.07631028,3.004137783,2.84506127,1.709970103,1.211572158,1.935963241,56,FALSE,,FALSE,,2024-07-15 02:04,2024-07-15 02:04:00,,3.07631028,1.935963241,,0.274804726,2.801505554
HW,001m,2024-07-15,07,15,02,05,2.673182337,2.765204573,2.902025352,2.244414059,1.185282801,1.93414537,56,FALSE,,FALSE,,2024-07-15 02:05,2024-07-15 02:05:00,,2.673182337,1.93414537,,0.272032423,2.401149914
HW,001m,2024-07-15,07,15,02,06,2.87037371,2.785516366,2.814508857,2.711672587,1.255037946,1.937825091,56,FALSE,,FALSE,,2024-07-15 02:06,2024-07-15 02:06:00,,2.87037371,1.937825091,,0.269260119,2.601113591
HW,001m,2024-07-15,07,15,02,07,2.852140665,2.958069832,2.832492465,2.854583217,1.272202393,1.934520518,57,FALSE,,FALSE,,2024-07-15 02:07,2024-07-15 02:07:00,,2.852140665,1.934520518,,0.266487816,2.585652849
HW,001m,2024-07-15,07,15,02,08,3.002610069,2.969330804,2.920501016,2.870984091,1.259396855,1.942504507,55,FALSE,,FALSE,,2024-07-15 02:08,2024-07-15 02:08:00,,3.002610069,1.942504507,,0.263715512,2.738894556
HW,001m,2024-07-15,07,15,02,09,3.331862844,3.256257558,3.031960749,2.930275682,1.286148883,1.944457841,56,FALSE,,FALSE,,2024-07-15 02:09,2024-07-15 02:09:00,,3.331862844,1.944457841,,0.260943209,3.070919635
HW,001m,2024-07-15,07,15,02,10,3.332651288,3.285586619,3.24680529,3.008132215,1.298502654,1.947508116,56,FALSE,,FALSE,,2024-07-15 02:10,2024-07-15 02:10:00,,3.332651288,1.947508116,,0.258170905,3.074480384
HW,001m,2024-07-15,07,15,02,11,3.117626575,3.156564379,3.272057758,3.113695667,1.303519344,1.948393009,56,FALSE,,FALSE,,2024-07-15 02:11,2024-07-15 02:11:00,,3.117626575,1.948393009,,0.255398601,2.862227973
HW,001m,2024-07-15,07,15,02,12,3.415464592,3.350364479,3.26533339,3.180465878,1.282859948,1.950064243,56,FALSE,,FALSE,,2024-07-15 02:12,2024-07-15 02:12:00,,3.415464592,1.950064243,,0.252626298,3.162838294
HW,001m,2024-07-15,07,15,02,13,2.88554411,2.942364825,3.173423693,3.214819592,1.225993864,1.945118608,57,FALSE,,FALSE,,2024-07-15 02:13,2024-07-15 02:13:00,,2.88554411,1.945118608,,0.249853994,2.635690116
HW,001m,2024-07-15,07,15,02,14,3.16083723,3.172830665,3.08944931,3.203907981,1.246974356,1.947699817,56,FALSE,,FALSE,,2024-07-15 02:14,2024-07-15 02:14:00,,3.16083723,1.947699817,,0.247081691,2.913755539
HW,001m,2024-07-15,07,15,02,15,3.080610351,3.160296373,3.13554283,3.170413763,1.250110166,1.943171325,56,FALSE,,FALSE,,2024-07-15 02:15,2024-07-15 02:15:00,,3.080610351,1.943171325,,0.244309387,2.836300964
HW,001m,2024-07-15,07,15,02,16,3.053667355,2.993533801,3.100281762,3.134790465,1.250206245,1.944332748,56,FALSE,,FALSE,,2024-07-15 02:16,2024-07-15 02:16:00,,3.053667355,1.944332748,,0.241537083,2.812130271
HW,001m,2024-07-15,07,15,02,17,3.389184545,3.300198226,3.118213529,3.112328052,1.2583018,1.940693584,55,FALSE,,FALSE,,2024-07-15 02:17,2024-07-15 02:17:00,,3.389184545,1.940693584,,0.23876478,3.150419765
HW,001m,2024-07-15,07,15,02,18,3.412289461,3.414030746,3.299654556,3.185198587,1.265072645,1.93913714,56,FALSE,,FALSE,,2024-07-15 02:18,2024-07-15 02:18:00,,3.412289461,1.93913714,,0.235992476,3.176296985
HW,001m,2024-07-15,07,15,02,19,3.216428779,3.212431057,3.34628313,3.21509913,1.290846934,1.938429214,56,FALSE,,FALSE,,2024-07-15 02:19,2024-07-15 02:19:00,,3.216428779,1.938429214,,0.233220173,2.983208606
HW,001m,2024-07-15,07,15,02,20,3.316456638,3.380457212,3.310885514,3.254954379,1.310347456,1.938148503,56,FALSE,,FALSE,,2024-07-15 02:20,2024-07-15 02:20:00,,3.316456638,1.938148503,,0.230447869,3.086008769
HW,001m,2024-07-15,07,15,02,21,3.195023287,3.153786976,3.269755888,3.282252492,1.314050175,1.939025436,55,FALSE,,FALSE,,2024-07-15 02:21,2024-07-15 02:21:00,,3.195023287,1.939025436,,0.227675566,2.967347722
HW,001m,2024-07-15,07,15,02,22,3.325998761,3.347872004,3.242076023,3.304689918,1.337573279,1.935944794,56,FALSE,,FALSE,,2024-07-15 02:22,2024-07-15 02:22:00,,3.325998761,1.935944794,,0.224903262,3.101095499
HW,001m,2024-07-15,07,15,02,23,3.451949596,3.398508755,3.33166669,3.296126044,1.321592367,1.937021779,56,FALSE,,FALSE,,2024-07-15 02:23,2024-07-15 02:23:00,,3.451949596,1.937021779,,0.222130958,3.229818637
HW,001m,2024-07-15,07,15,02,24,3.386583951,3.400235087,3.419513291,3.333911277,1.335976581,1.94012231,57,FALSE,,FALSE,,2024-07-15 02:24,2024-07-15 02:24:00,,3.386583951,1.94012231,,0.219358655,3.167225297
HW,001m,2024-07-15,07,15,02,25,3.525020444,3.4197564,3.402730512,3.333162015,1.369532487,1.94008063,56,FALSE,,FALSE,,2024-07-15 02:25,2024-07-15 02:25:00,,3.525020444,1.94008063,,0.216586351,3.308434093
HW,001m,2024-07-15,07,15,02,26,3.632271251,3.672440477,3.499871311,3.426774314,1.355099448,1.939236849,56,FALSE,,FALSE,,2024-07-15 02:26,2024-07-15 02:26:00,,3.632271251,1.939236849,,0.213814048,3.418457203
HW,001m,2024-07-15,07,15,02,27,3.144566212,3.275021759,3.521874939,3.444627711,1.348717792,1.939683933,55,FALSE,,FALSE,,2024-07-15 02:27,2024-07-15 02:27:00,,3.144566212,1.939683933,,0.211041744,2.933524468
HW,001m,2024-07-15,07,15,02,28,3.447117842,3.404636364,3.357770392,3.435779759,1.368475429,1.938369048,56,FALSE,,FALSE,,2024-07-15 02:28,2024-07-15 02:28:00,,3.447117842,1.938369048,,0.20826944,3.238848402
HW,001m,2024-07-15,07,15,02,29,3.515681419,3.411056484,3.362342964,3.421886368,1.389286262,1.940058511,56,FALSE,,FALSE,,2024-07-15 02:29,2024-07-15 02:29:00,,3.515681419,1.940058511,,0.205497137,3.310184282
HW,001m,2024-07-15,07,15,02,30,3.56395371,3.512332745,3.467515255,3.462200983,1.362768207,1.94062301,55,FALSE,,FALSE,,2024-07-15 02:30,2024-07-15 02:30:00,,3.56395371,1.94062301,,0.202724833,3.361228877
HW,001m,2024-07-15,07,15,02,31,3.694684908,3.817661473,3.634157678,3.475003259,1.404668628,1.941709976,55,FALSE,,FALSE,,2024-07-15 02:31,2024-07-15 02:31:00,,3.694684908,1.941709976,,0.19995253,3.494732378
HW,001m,2024-07-15,07,15,02,32,3.072298395,3.127096342,3.516216715,3.458175477,1.366435693,1.936751157,56,FALSE,,FALSE,,2024-07-15 02:32,2024-07-15 02:32:00,,3.072298395,1.936751157,,0.197180226,2.875118169
HW,001m,2024-07-15,07,15,02,33,3.46663043,3.376889258,3.293033235,3.448298025,1.362800347,1.933952283,56,FALSE,,FALSE,,2024-07-15 02:33,2024-07-15 02:33:00,,3.46663043,1.933952283,,0.194407923,3.272222508
HW,001m,2024-07-15,07,15,02,34,3.223190504,3.279565226,3.306938634,3.436348833,1.366424785,1.933537701,56,FALSE,,FALSE,,2024-07-15 02:34,2024-07-15 02:34:00,,3.223190504,1.933537701,,0.191635619,3.031554886
HW,001m,2024-07-15,07,15,02,35,3.349614679,3.377200498,3.340604137,3.397717742,1.345778619,1.933923107,56,FALSE,,FALSE,,2024-07-15 02:35,2024-07-15 02:35:00,,3.349614679,1.933923107,,0.188863315,3.160751364
HW,001m,2024-07-15,07,15,02,36,3.09391189,3.224609496,3.319158245,3.310977638,1.333782878,1.933763988,57,FALSE,,FALSE,,2024-07-15 02:36,2024-07-15 02:36:00,,3.09391189,1.933763988,,0.186091012,2.907820878
HW,001m,2024-07-15,07,15,02,37,3.383852997,3.218876693,3.214702796,3.277892998,1.321431265,1.932015552,55,FALSE,,FALSE,,2024-07-15 02:37,2024-07-15 02:37:00,,3.383852997,1.932015552,,0.183318708,3.200534288
HW,001m,2024-07-15,07,15,02,38,3.223377078,3.214856333,3.201677377,3.275454681,1.332840584,1.930343865,56,FALSE,,FALSE,,2024-07-15 02:38,2024-07-15 02:38:00,,3.223377078,1.930343865,,0.180546405,3.042830673
HW,001m,2024-07-15,07,15,02,39,2.954599704,3.089917383,3.209711374,3.238325071,1.333586889,1.929891332,56,FALSE,,FALSE,,2024-07-15 02:39,2024-07-15 02:39:00,,2.954599704,1.929891332,,0.177774101,2.776825603
HW,001m,2024-07-15,07,15,02,40,3.026811337,3.013791033,3.059413469,3.16314713,1.339266226,1.932211004,57,FALSE,,FALSE,,2024-07-15 02:40,2024-07-15 02:40:00,,3.026811337,1.932211004,,0.175001797,2.85180954
HW,001m,2024-07-15,07,15,02,41,3.398784257,3.263678175,3.081526786,3.14281925,1.362513177,1.930410974,56,FALSE,,FALSE,,2024-07-15 02:41,2024-07-15 02:41:00,,3.398784257,1.930410974,,0.172229494,3.226554763
HW,001m,2024-07-15,07,15,02,42,3.083823848,3.160919551,3.206763292,3.160786044,1.330963772,1.930270562,55,FALSE,,FALSE,,2024-07-15 02:42,2024-07-15 02:42:00,,3.083823848,1.930270562,,0.16945719,2.914366657
HW,001m,2024-07-15,07,15,02,43,3.029514973,3.060518019,3.178280112,3.132932188,1.328629455,1.929708562,56,FALSE,,FALSE,,2024-07-15 02:43,2024-07-15 02:43:00,,3.029514973,1.929708562,,0.166684887,2.862830086
HW,001m,2024-07-15,07,15,02,44,3.189276119,3.128442104,3.107432778,3.119678991,1.330382326,1.930602431,56,FALSE,,FALSE,,2024-07-15 02:44,2024-07-15 02:44:00,,3.189276119,1.930602431,,0.163912583,3.025363536
HW,001m,2024-07-15,07,15,02,45,3.262478564,3.302274377,3.149424355,3.169011739,1.336754951,1.932236824,55,FALSE,,FALSE,,2024-07-15 02:45,2024-07-15 02:45:00,,3.262478564,1.932236824,,0.16114028,3.101338285
HW,001m,2024-07-15,07,15,02,46,3.241580788,3.297316916,3.270964499,3.196144455,1.350188282,1.931947609,55,FALSE,,FALSE,,2024-07-15 02:46,2024-07-15 02:46:00,,3.241580788,1.931947609,,0.158367976,3.083212812
HW,001m,2024-07-15,07,15,02,47,3.287756681,3.20727642,3.264753087,3.190989406,1.341129158,1.932866477,56,FALSE,,FALSE,,2024-07-15 02:47,2024-07-15 02:47:00,,3.287756681,1.932866477,,0.155595672,3.132161009
HW,001m,2024-07-15,07,15,02,48,3.327134644,3.258118927,3.23121417,3.217390739,1.336608411,1.930332041,56,FALSE,,FALSE,,2024-07-15 02:48,2024-07-15 02:48:00,,3.327134644,1.930332041,,0.152823369,3.174311275
HW,001m,2024-07-15,07,15,02,49,3.204518786,3.35914552,3.334935721,3.283142618,1.3390214,1.934091799,56,FALSE,,FALSE,,2024-07-15 02:49,2024-07-15 02:49:00,,3.204518786,1.934091799,,0.150051065,3.054467721
HW,001m,2024-07-15,07,15,02,50,3.493739244,3.283729978,3.325167022,3.287799456,1.34102958,1.932840087,55,FALSE,,FALSE,,2024-07-15 02:50,2024-07-15 02:50:00,,3.493739244,1.932840087,,0.147278762,3.346460483
HW,001m,2024-07-15,07,15,02,51,3.183608209,3.265258417,3.282267498,3.287578532,1.343311474,1.932546484,57,FALSE,,FALSE,,2024-07-15 02:51,2024-07-15 02:51:00,,3.183608209,1.932546484,,0.144506458,3.039101751
HW,001m,2024-07-15,07,15,02,52,3.22599597,3.272514346,3.278276929,3.292979502,1.351069163,1.933175695,56,FALSE,,FALSE,,2024-07-15 02:52,2024-07-15 02:52:00,,3.22599597,1.933175695,,0.141734154,3.084261816
HW,001m,2024-07-15,07,15,02,53,3.570116738,3.431709458,3.296858536,3.314004251,1.353999626,1.931704853,56,FALSE,,FALSE,,2024-07-15 02:53,2024-07-15 02:53:00,,3.570116738,1.931704853,,0.138961851,3.431154887
HW,001m,2024-07-15,07,15,02,54,3.263613219,3.387507826,3.40386308,3.319567443,1.357631586,1.934080659,56,FALSE,,FALSE,,2024-07-15 02:54,2024-07-15 02:54:00,,3.263613219,1.934080659,,0.136189547,3.127423672
HW,001m,2024-07-15,07,15,02,56,-0.080487446,-0.100208251,1.681455108,2.673057821,0.051025778,0.003735569,58,TRUE,-0.080487446,TRUE,-0.080487446,2024-07-15 02:56,2024-07-15 02:56:00,2024-07-15 02:56,,,0.133417244,0.133417244,
HW,001m,2024-07-15,07,15,02,57,0.009874139,0.010293899,0.214145301,2.030385421,0.049289313,0.000855746,56,TRUE,0.009874139,TRUE,0.009874139,2024-07-15 02:57,2024-07-15 02:57:00,2024-07-15 02:57,,,0.133417244,0.133417244,
HW,001m,2024-07-15,07,15,02,58,0.105459301,0.04689735,0.014559472,1.366926492,0.04847549,0.00356068,57,TRUE,0.105459301,TRUE,0.105459301,2024-07-15 02:58,2024-07-15 02:58:00,2024-07-15 02:58,,,0.133417244,0.133417244,
HW,001m,2024-07-15,07,15,02,59,0.161375187,0.197002383,0.087859482,0.71545663,0.047926158,0.002592289,58,TRUE,0.161375187,TRUE,0.161375187,2024-07-15 02:59,2024-07-15 02:59:00,2024-07-15 02:59,,,0.133417244,0.133417244,
HW,001m,2024-07-15,07,15,03,00,0.072931777,0.088125885,0.156250115,0.147873147,0.047500181,0.003088216,58,TRUE,0.072931777,TRUE,0.072931777,2024-07-15 03:00,2024-07-15 03:00:00,2024-07-15 03:00,,,0.133417244,0.133417244,
HW,001m,2024-07-15,07,15,03,02,3.545901073,3.654828321,1.795891999,0.779887501,1.333942,1.927794776,55,FALSE,,FALSE,,2024-07-15 03:02,2024-07-15 03:02:00,,3.545901073,1.927794776,,0.133123837,3.412777236
HW,001m,2024-07-15,07,15,03,03,3.2705033,3.236928355,3.242934491,1.43695625,1.327202385,1.928357108,57,FALSE,,FALSE,,2024-07-15 03:03,2024-07-15 03:03:00,,3.2705033,1.928357108,,0.132830431,3.137672869
HW,001m,2024-07-15,07,15,03,04,3.10460928,3.148061738,3.259624016,2.039745519,1.31664374,1.926073315,56,FALSE,,FALSE,,2024-07-15 03:04,2024-07-15 03:04:00,,3.10460928,1.926073315,,0.132537024,2.972072256
HW,001m,2024-07-15,07,15,03,05,3.107048034,3.073790809,3.130576575,2.632859715,1.308760024,1.928424135,55,FALSE,,FALSE,,2024-07-15 03:05,2024-07-15 03:05:00,,3.107048034,1.928424135,,0.132243618,2.974804416
HW,001m,2024-07-15,07,15,03,06,2.993725751,3.024017096,3.05371401,3.157861163,1.313353054,1.926752543,56,FALSE,,FALSE,,2024-07-15 03:06,2024-07-15 03:06:00,,2.993725751,1.926752543,,0.131950212,2.861775539
HW,001m,2024-07-15,07,15,03,07,3.275410622,3.216264095,3.11403505,3.166435578,1.310407419,1.927157485,56,FALSE,,FALSE,,2024-07-15 03:07,2024-07-15 03:07:00,,3.275410622,1.927157485,,0.131656805,3.143753817
HW,001m,2024-07-15,07,15,03,08,2.978762404,3.143312992,3.196069614,3.137176761,1.310374575,1.929587019,56,FALSE,,FALSE,,2024-07-15 03:08,2024-07-15 03:08:00,,2.978762404,1.929587019,,0.131363399,2.847399005
HW,001m,2024-07-15,07,15,03,09,2.838591946,2.841977189,3.043209563,3.078197626,1.304369988,1.928014162,56,FALSE,,FALSE,,2024-07-15 03:09,2024-07-15 03:09:00,,2.838591946,1.928014162,,0.131069992,2.707521953
HW,001m,2024-07-15,07,15,03,10,2.811677052,2.81417282,2.848817867,3.024181218,1.296544643,1.927872783,56,FALSE,,FALSE,,2024-07-15 03:10,2024-07-15 03:10:00,,2.811677052,1.927872783,,0.130776586,2.680900466
HW,001m,2024-07-15,07,15,03,11,3.168181645,2.996431326,2.868561241,3.004290862,1.298491332,1.926602924,55,FALSE,,FALSE,,2024-07-15 03:11,2024-07-15 03:11:00,,3.168181645,1.926602924,,0.130483179,3.037698466
HW,001m,2024-07-15,07,15,03,12,2.906924665,2.953732828,2.965866883,2.965470998,1.296280301,1.926805057,55,FALSE,,FALSE,,2024-07-15 03:12,2024-07-15 03:12:00,,2.906924665,1.926805057,,0.130189773,2.776734892
HW,001m,2024-07-15,07,15,03,13,2.716964463,2.849875825,2.941662174,2.901051639,1.299809586,1.925185014,56,FALSE,,FALSE,,2024-07-15 03:13,2024-07-15 03:13:00,,2.716964463,1.925185014,,0.129896367,2.587068096
HW,001m,2024-07-15,07,15,03,14,2.998774218,2.808873762,2.826035149,2.878665074,1.304344624,1.926489049,56,FALSE,,FALSE,,2024-07-15 03:14,2024-07-15 03:14:00,,2.998774218,1.926489049,,0.12960296,2.869171258
HW,001m,2024-07-15,07,15,03,15,2.949670427,3.077202758,2.925565074,2.931501585,1.312508205,1.925755405,56,FALSE,,FALSE,,2024-07-15 03:15,2024-07-15 03:15:00,,2.949670427,1.925755405,,0.129309554,2.820360873
HW,001m,2024-07-15,07,15,03,16,3.135544486,3.118326658,3.062525028,2.957046645,1.308276917,1.925488383,55,FALSE,,FALSE,,2024-07-15 03:16,2024-07-15 03:16:00,,3.135544486,1.925488383,,0.129016147,3.006528339
HW,001m,2024-07-15,07,15,03,17,2.709285563,2.741617874,2.93350929,2.91873258,1.299291367,1.926178525,56,FALSE,,FALSE,,2024-07-15 03:17,2024-07-15 03:17:00,,2.709285563,1.926178525,,0.128722741,2.580562822
HW,001m,2024-07-15,07,15,03,18,2.692728009,2.823168737,2.828504362,2.910467405,1.281116236,1.926815681,56,FALSE,,FALSE,,2024-07-15 03:18,2024-07-15 03:18:00,,2.692728009,1.926815681,,0.128429334,2.564298675
HW,001m,2024-07-15,07,15,03,19,2.892635814,2.740145858,2.77929668,2.899676679,1.27609674,1.925572497,57,FALSE,,FALSE,,2024-07-15 03:19,2024-07-15 03:19:00,,2.892635814,1.925572497,,0.128135928,2.764499886
HW,001m,2024-07-15,07,15,03,20,2.742342108,2.727987831,2.75194251,2.841705726,1.280401443,1.926775652,55,FALSE,,FALSE,,2024-07-15 03:20,2024-07-15 03:20:00,,2.742342108,1.926775652,,0.127842521,2.614499586
HW,001m,2024-07-15,07,15,03,21,3.014283602,2.977804285,2.858916912,2.819131691,1.289085292,1.926432118,56,FALSE,,FALSE,,2024-07-15 03:21,2024-07-15 03:21:00,,3.014283602,1.926432118,,0.127549115,2.886734487
HW,001m,2024-07-15,07,15,03,22,3.015741196,3.010947417,2.947277529,2.84791859,1.265992753,1.926063545,57,FALSE,,FALSE,,2024-07-15 03:22,2024-07-15 03:22:00,,3.015741196,1.926063545,,0.127255709,2.888485487
HW,001m,2024-07-15,07,15,03,23,2.72741915,2.832030508,2.9371627,2.862752891,1.278180046,1.92751469,56,FALSE,,FALSE,,2024-07-15 03:23,2024-07-15 03:23:00,,2.72741915,1.92751469,,0.126962302,2.600456848
HW,001m,2024-07-15,07,15,03,24,2.939197594,2.910742014,2.884754756,2.890675184,1.246855169,1.927077951,56,FALSE,,FALSE,,2024-07-15 03:24,2024-07-15 03:24:00,,2.939197594,1.927077951,,0.126668896,2.812528698
HW,001m,2024-07-15,07,15,03,25,2.971564518,2.853025844,2.866944089,2.908399626,1.251454326,1.92670915,56,FALSE,,FALSE,,2024-07-15 03:25,2024-07-15 03:25:00,,2.971564518,1.92670915,,0.126375489,2.845189028
HW,001m,2024-07-15,07,15,03,26,2.872886673,2.940788945,2.915895099,2.913656528,1.25796422,1.923114191,55,FALSE,,FALSE,,2024-07-15 03:26,2024-07-15 03:26:00,,2.872886673,1.923114191,,0.126082083,2.74680459
HW,001m,2024-07-15,07,15,03,27,2.835324078,2.794044991,2.88403486,2.882680989,1.252154877,1.924618703,56,FALSE,,FALSE,,2024-07-15 03:27,2024-07-15 03:27:00,,2.835324078,1.924618703,,0.125788676,2.709535401
HW,001m,2024-07-15,07,15,03,28,2.976514093,3.032149139,2.902952113,2.899777738,1.240753018,1.927205484,57,FALSE,,FALSE,,2024-07-15 03:28,2024-07-15 03:28:00,,2.976514093,1.927205484,,0.12549527,2.851018823
HW,001m,2024-07-15,07,15,03,29,2.59923214,2.692593294,2.891274515,2.884397212,1.235816568,1.926100678,55,FALSE,,FALSE,,2024-07-15 03:29,2024-07-15 03:29:00,,2.59923214,1.926100678,,0.125201864,2.474030276
HW,001m,2024-07-15,07,15,03,30,3.188007998,3.074949422,2.865663654,2.899344419,1.243630799,1.927757061,55,FALSE,,FALSE,,2024-07-15 03:30,2024-07-15 03:30:00,,3.188007998,1.927757061,,0.124908457,3.063099541
HW,001m,2024-07-15,07,15,03,31,2.738067339,2.797968761,2.906411258,2.881003009,1.241093215,1.925749992,56,FALSE,,FALSE,,2024-07-15 03:31,2024-07-15 03:31:00,,2.738067339,1.925749992,,0.124615051,2.613452288
HW,001m,2024-07-15,07,15,03,32,2.719229127,2.701981968,2.799237478,2.86511435,1.302389759,1.925743842,56,FALSE,,FALSE,,2024-07-15 03:32,2024-07-15 03:32:00,,2.719229127,1.925743842,,0.124321644,2.594907482
HW,001m,2024-07-15,07,15,03,33,2.51779545,2.61594297,2.681257714,2.791996389,1.319833225,1.923253833,56,FALSE,,FALSE,,2024-07-15 03:33,2024-07-15 03:33:00,,2.51779545,1.923253833,,0.124028238,2.393767212
HW,001m,2024-07-15,07,15,03,34,2.700107962,2.593976061,2.612899518,2.75311663,1.303680931,1.924211789,56,FALSE,,FALSE,,2024-07-15 03:34,2024-07-15 03:34:00,,2.700107962,1.924211789,,0.123734831,2.576373131
HW,001m,2024-07-15,07,15,03,35,2.77327201,2.745187497,2.633442091,2.700914308,1.266368157,1.923891567,55,FALSE,,FALSE,,2024-07-15 03:35,2024-07-15 03:35:00,,2.77327201,1.923891567,,0.123441425,2.649830585
HW,001m,2024-07-15,07,15,03,36,2.651268212,2.736851893,2.72846166,2.682847497,1.342987413,1.923254071,57,FALSE,,FALSE,,2024-07-15 03:36,2024-07-15 03:36:00,,2.651268212,1.923254071,,0.123148019,2.528120193
HW,001m,2024-07-15,07,15,03,37,2.54585873,2.542942815,2.669374295,2.648716016,1.321773995,1.92494171,56,FALSE,,FALSE,,2024-07-15 03:37,2024-07-15 03:37:00,,2.54585873,1.92494171,,0.122854612,2.423004118
HW,001m,2024-07-15,07,15,03,38,2.489433021,2.443838561,2.513572256,2.614746578,1.263685527,1.926007909,56,FALSE,,FALSE,,2024-07-15 03:38,2024-07-15 03:38:00,,2.489433021,1.926007909,,0.122561206,2.366871815
HW,001m,2024-07-15,07,15,03,39,2.490649516,2.587748179,2.527215492,2.614321454,1.300146823,1.925571837,56,FALSE,,FALSE,,2024-07-15 03:39,2024-07-15 03:39:00,,2.490649516,1.925571837,,0.122267799,2.368381716
HW,001m,2024-07-15,07,15,03,40,2.576049086,2.59185488,2.574871949,2.591243969,1.219911336,1.925012375,55,FALSE,,FALSE,,2024-07-15 03:40,2024-07-15 03:40:00,,2.576049086,1.925012375,,0.121974393,2.454074694
HW,001m,2024-07-15,07,15,03,41,2.691694048,2.622985865,2.566986122,2.549900317,1.228897605,1.926048498,56,FALSE,,FALSE,,2024-07-15 03:41,2024-07-15 03:41:00,,2.691694048,1.926048498,,0.121680986,2.570013062
HW,001m,2024-07-15,07,15,03,42,2.815150567,2.70320107,2.66237959,2.58808469,1.289886838,1.927697417,56,FALSE,,FALSE,,2024-07-15 03:42,2024-07-15 03:42:00,,2.815150567,1.927697417,,0.12138758,2.693762987
